,summary,Krise,Energiequelle,Energiewende,Folgen,word
fdp deutschland,2.0217805266601387,0.010366617455845321,0.027566494467111888,-0.028599676558220086,-0.0352939199123305,fdp deutschland
gas per,1.9271581072314359,-0.019198231578178654,0.0754986320258851,0.019332461000553254,0.012638217646442752,gas per
per fracking,2.238251949542701,0.06616400558555112,-0.07415011506981185,-0.13031628609514373,-0.13701052944925426,per fracking
gefÃ¶rdert,1.9137089642056357,-0.023714194312806143,0.08250184132384424,0.026335670298512442,0.01964142694440188,gefÃ¶rdert
fracking gefã¶rder,1.9137089642056357,-0.023714194312806143,0.08250184132384424,0.026335670298512442,0.01964142694440188,fracking gefã¶rder
wÃ¤re,1.891832838702949,-0.03124212082948875,0.09399895138444668,0.037832780359114665,0.03113853700500406,wÃ¤re
doch wã¤re,1.891832838702949,-0.03124212082948875,0.09399895138444668,0.037832780359114665,0.03113853700500406,doch wã¤re
falsches,2.918900984097892,-0.2952536257408263,-0.33966210365030713,-0.39582827467563897,0.9217383452385745,falsches
wã¤re falsch,1.8840953646812937,-0.03396045608709103,0.09809727340484875,0.04193110237951685,0.03523685902540634,wã¤re falsch
Signal,2.2913845342236057,-0.23481225291615368,-0.09761116849281082,0.7862540510597965,-0.1604715828722533,Signal
falsch signal,1.8782920410053368,-0.036018893038188234,0.1011821913851547,0.04501602035982281,0.03832177700571224,falsch signal
signal sag,1.8729025656048168,-0.03794579838454477,0.10405566486443665,0.04788949383910494,0.04119525048499443,signal sag
sag umweltbundesamt,1.8678798915494552,-0.039754947385706355,0.10674102662025559,0.050574855594923744,0.04388061224081311,sag umweltbundesamt
berlin.â das,1.8546419686271356,-0.04458615680006601,0.11385339786952214,0.057687226844190496,0.05099298349007983,berlin.â das
das umweltbundesamt,1.8528801386888818,-0.04523612522355076,0.11480380626622232,0.05863763524089045,0.051943391886779926,das umweltbundesamt
umweltbundesamt lehn,1.846264603356757,-0.047691589615503294,0.11838060190219643,0.06221443087686464,0.05552018752275405,umweltbundesamt lehn
lehn gasfã¶rderung,1.8439465221740738,-0.048557589104219,0.11963694275031163,0.06347077172497977,0.056776528370869064,lehn gasfã¶rderung
gasfã¶rderung per,1.8388437244284817,-0.05047427377665941,0.12240810302250169,0.06624193199716986,0.059547688643059156,gasfã¶rderung per
vor hintergrund,1.8262329977590734,-0.055273071694353325,0.12928969235428442,0.07312352132895267,0.0664292779748418,vor hintergrund
hintergrund momentan,1.8218552450367784,-0.05695994801524293,0.1316897191805588,0.07552354815522677,0.06882930480111629,hintergrund momentan
momentan hoch,1.8195325216584826,-0.05785941975891296,0.13296545461008888,0.07679928358475704,0.0701050402306464,momentan hoch
Erdgaspreise,1.818035652794842,-0.05844072844962793,0.13378845991272129,0.0776222888873895,0.07092804553327886,Erdgaspreise
hoch erdgaspreis,1.818035652794842,-0.05844072844962793,0.13378845991272129,0.0776222888873895,0.07092804553327886,hoch erdgaspreis
scheine,1.8149246229732772,-0.05965305028217564,0.1355011296618317,0.07933495863649989,0.07264071528238923,scheine
erdgaspreis schein,1.8149246229732772,-0.05965305028217564,0.1355011296618317,0.07933495863649989,0.07264071528238923,erdgaspreis schein
schein blick,1.812201961430899,-0.06071865923657709,0.13700240732082156,0.08083623629548962,0.07414199294137926,schein blick
blick national,1.8091906841317071,-0.06190229374014114,0.13866545703011743,0.08249928600478564,0.07580504265067506,blick national
Schiefergasreserven,1.8069394857784642,-0.062790663072196,0.13991054420247687,0.08374437317714492,0.07705012982303429,Schiefergasreserven
national schiefergasreserv,1.8069394857784642,-0.062790663072196,0.13991054420247687,0.08374437317714492,0.07705012982303429,national schiefergasreserv
mittels,1.803081255612627,-0.06432020711484111,0.14204805637275758,0.08588188534742572,0.07918764199331509,mittels
schiefergasreserv mittels,1.803081255612627,-0.06432020711484111,0.14204805637275758,0.08588188534742572,0.07918764199331509,schiefergasreserv mittels
Frâ€¦,1.8016161504268278,-0.06490336050492132,0.1428609430600124,0.08669477203468048,0.08000052868056999,Frâ€¦
mittels frâ€¦,1.8016161504268278,-0.06490336050492132,0.1428609430600124,0.08669477203468048,0.08000052868056999,mittels frâ€¦
+2088,1.8003682977848976,-0.0654010585663835,0.14355381262110717,0.08738764159577532,0.08069339824166474,+2088
frâ€¦ +2088,1.8003682977848976,-0.0654010585663835,0.14355381262110717,0.08738764159577532,0.08069339824166474,frâ€¦ +2088
+2088 chars,1.799323016552809,-0.06581868472310068,0.1441345742310293,0.08796840320569738,0.08127415985158669,+2088 chars
Wisla,2.418966665531873,0.10333082203567291,-0.1517953847910314,-0.20796155581636327,-0.21465579917047375,Wisla
saisonstart wisla,2.418966665531873,0.10333082203567291,-0.1517953847910314,-0.20796155581636327,-0.21465579917047375,saisonstart wisla
XXL-Winter,2.6898213050266575,0.14782872682377496,-0.25792969557512213,-0.3140958666004539,-0.32079010995456464,XXL-Winter
wisla xxl-winter,2.6898213050266575,0.14782872682377496,-0.25792969557512213,-0.3140958666004539,-0.32079010995456464,wisla xxl-winter
Skispringer,2.418966665531873,0.10333082203567291,-0.1517953847910314,-0.20796155581636327,-0.21465579917047375,Skispringer
xxl-winter skispringer,2.418966665531873,0.10333082203567291,-0.1517953847910314,-0.20796155581636327,-0.21465579917047375,xxl-winter skispringer
Geiger,2.2090646205886313,0.0594445882791462,-0.06102411085828277,-0.11719028188361456,-0.12388452523772515,Geiger
skispringer geiger,2.2090646205886313,0.0594445882791462,-0.06102411085828277,-0.11719028188361456,-0.12388452523772515,skispringer geiger
Bisschen,2.1402575653935836,0.04268328946470262,-0.029381112977932933,-0.08554728400326472,-0.09224152735737529,Bisschen
geiger bissche,2.1402575653935836,0.04268328946470262,-0.029381112977932933,-0.08554728400326472,-0.09224152735737529,geiger bissche
entzerrter,2.0920437415781197,0.030098132022049553,-0.006596388486265394,-0.06276255951159722,-0.0694568028657078,entzerrter
bissche entzerrter,2.0920437415781197,0.030098132022049553,-0.006596388486265394,-0.06276255951159722,-0.0694568028657078,bissche entzerrter
entzerrter nan,2.045616977846973,0.017256552752741097,0.0158456218230384,-0.04032054920229336,-0.047014792556404,entzerrter nan
gaspreisbremse klaus,2.1281711151268388,0.0395966195743792,-0.023717913016424112,-0.07988408404175606,-0.08657832739586667,gaspreisbremse klaus
müller warn,2.22878309402683,0.06400832159320431,-0.06991067230502877,-0.12607684333036062,-0.13277108668447135,müller warn
warn gasmangel,2.373934570592729,0.09472194312711138,-0.1330036685050178,-0.1891698395303497,-0.1958640828844603,warn gasmangel
gasmangel winter,3.0965262892895944,0.1976201110273581,-0.3987358648874443,-0.45490203591277606,-0.4615962792668866,gasmangel winter
bundesnetzagentur befürcht,2.1169459068257774,0.03668962894879515,-0.01842937354586213,-0.07459554457119386,-0.08128978792530443,bundesnetzagentur befürcht
befürcht mensch,2.033138353323646,0.01367567567038139,0.021964480368778693,-0.03420169065655323,-0.040895934010663874,befürcht mensch
wegen gaspreisbremse,2.055828850503657,0.020145258413441784,0.010865966264481565,-0.04530020476085018,-0.051994448114960824,wegen gaspreisbremse
gaspreisbremse weniger,1.9601688512209468,-0.008458854671843359,0.05851444836001255,0.0023482773346808162,-0.004345966019429773,gaspreisbremse weniger
weniger energie,1.9483439001082694,-0.01225085249020427,0.06456533673835617,0.00839916571302449,0.0017049223589138784,weniger energie
einspar könn,1.9260491690095123,-0.019567439934337173,0.07607422434316213,0.019908053317830462,0.013213809963719627,einspar könn
könn nötig,1.9137089642056357,-0.023714194312806143,0.08250184132384424,0.026335670298512442,0.01964142694440188,könn nötig
Vertretbar,1.907237537701817,-0.025917260885992173,0.08588918667840909,0.029723015653077504,0.023028772298966757,Vertretbar
vertretbar sei,1.897971848445284,-0.02910631759550443,0.09075919861684961,0.03459302759151764,0.027898784237406965,vertretbar sei
Maßnahme,1.891832838702949,-0.03124212082948875,0.09399895138444668,0.037832780359114665,0.03113853700500406,Maßnahme
sei maßnahme,1.891832838702949,-0.03124212082948875,0.09399895138444668,0.037832780359114665,0.03113853700500406,sei maßnahme
maßnahme trotzdem,1.8854466226537914,-0.033483588878529945,0.09738033854384115,0.0412141675185094,0.03451992416439879,maßnahme trotzdem
energie deutsch,2.473807803363248,0.11329862312515354,-0.1742135178832662,-0.2303796889085979,-0.2370739322627087,energie deutsch
"99,3",2.336086141160735,0.0871688790122041,-0.11693187330900806,-0.17309804433433973,-0.1797922876884505,"99,3"
"gasspeicher 99,3",2.336086141160735,0.0871688790122041,-0.11693187330900806,-0.17309804433433973,-0.1797922876884505,"gasspeicher 99,3"
"99,3 prozent",2.262779502732399,0.07164310361847083,-0.08504885960717683,-0.14121503063250865,-0.14790927398661907,"99,3 prozent"
kälter,2.506128578818854,0.11892483703973349,-0.18719409707108003,-0.24336026809641187,-0.2500545114505223,kälter
gefüllt kalt,2.087529627966232,0.02888168619213365,-0.004436304205890984,-0.06060247523122285,-0.0672967185853335,gefüllt kalt
kalt deutschland,2.4316274949391015,0.1056808868560219,-0.15701571769911318,-0.2131818887244449,-0.2198761320785556,kalt deutschland
gasverbrauch steig,2.289141097850007,0.07736881951205518,-0.09663161429611518,-0.15279778532144683,-0.1594920286755575,gasverbrauch steig
laut verband,2.1912559620522334,0.05523384971676515,-0.0529298116209138,-0.10909598264624554,-0.11579022600035621,laut verband
verband gi,2.1750663240057917,0.051330277923379394,-0.04551409139750926,-0.10168026242284098,-0.10837450577695162,verband gi
gi beginn,2.162044774029066,0.04813684846920793,-0.03950936207025742,-0.09567553309558928,-0.10236977644969998,gi beginn
beginn heizperiode,2.89917795713252,-0.2585359382060166,-0.332882167277452,-0.3890483383027838,0.872371036422954,beginn heizperiode
heizperiode zunächst,2.1252881868843785,0.038853762617128064,-0.02236234406455409,-0.07852851508988598,-0.08522275844399642,heizperiode zunächst
zunächst gut,2.103977671844995,0.03328188715235816,-0.012284616104203165,-0.06845078712953487,-0.07514503048364561,zunächst gut
gesunkenen,1.8142310470882046,-0.05992409420358357,0.1358833540448959,0.07971718301956407,0.07302293966545345,gesunkenen
trotz gesunken,1.8142310470882046,-0.05992409420358357,0.1358833540448959,0.07971718301956407,0.07302293966545345,trotz gesunken
Außentemperaturen,1.8117612366550688,-0.06089156053637108,0.1372456353857401,0.08107946436040829,0.07438522100629749,Außentemperaturen
gesunken außentemperatur,1.8117612366550688,-0.06089156053637108,0.1372456353857401,0.08107946436040829,0.07438522100629749,gesunken außentemperatur
+1252,1.8057513398621123,-0.06326074219697891,0.14056830652786417,0.08440213550253228,0.07770789214842175,+1252
außentemperatur +1252,1.8057513398621123,-0.06326074219697891,0.14056830652786417,0.08440213550253228,0.07770789214842175,außentemperatur +1252
+1252 chars,1.8045899260704548,-0.06372105735592366,0.14121168827278646,0.0850455172474547,0.07835127389334406,+1252 chars
Sinken,3.0062601556062405,0.187927691672965,-0.3691517665564881,-0.42531793758182,-0.4320121809359306,Sinken
deutschland sink,3.0062601556062405,0.187927691672965,-0.3691517665564881,-0.42531793758182,-0.4320121809359306,deutschland sink
sink preis,2.8314558582607665,0.16708523829539237,-0.30924595045151054,-0.3654121214768423,-0.372106364830953,sink preis
Finanzen,4.090514163390683,0.2727841696779981,-0.677125608000061,-0.7332917790253928,-0.7399860223795034,Finanzen
t-online finanz,4.090514163390683,0.2727841696779981,-0.677125608000061,-0.7332917790253928,-0.7399860223795034,t-online finanz
finanz voll,2.7460568245220767,0.1557571135609328,-0.27862093421999257,-0.33478710524532435,-0.3414813485994351,finanz voll
finanz /li,3.9428646651190697,0.2643012507999155,-0.640362465012047,-0.6965286360373788,-0.7032228793914893,finanz /li
/li energieversorgung,2.4724444607515337,0.11305735999396754,-0.1736622549983823,-0.2298284260237141,-0.23652266937782465,/li energieversorgung
energieversorgung gasspeicher,3.2920284552585666,0.21651780803726936,-0.4599588600636845,-0.5161250310890164,-0.522819274443127,energieversorgung gasspeicher
tagesschau.de tagesschau.d,2.393541831708205,0.0985192538960866,-0.1412291404362599,-0.1973953114615916,-0.20408955481570223,tagesschau.de tagesschau.d
/li noch,2.2673327026533596,0.07264392992277173,-0.0870590532835239,-0.14322522430885573,-0.14991946766296643,/li noch
wegen voller,2.281075950849562,0.07563458954792167,-0.09310217344603529,-0.14926834447136691,-0.1559625878254777,wegen voller
Gassp…,2.295872114942031,0.07880456945880575,-0.09956771136503154,-0.15573388239036332,-0.16242812574447393,Gassp…
voller gassp…,2.295872114942031,0.07880456945880575,-0.09956771136503154,-0.15573388239036332,-0.16242812574447393,voller gassp…
gassp… wie,2.315298325970152,0.08289013910586061,-0.10799347927142879,-0.16415965029676052,-0.17085389365087114,gassp… wie
entwickeln,2.3290338628398084,0.08572791970558193,-0.11390846397036138,-0.1700746349956934,-0.17676887834980376,entwickeln
wie entwickel,2.3290338628398084,0.08572791970558193,-0.11390846397036138,-0.1700746349956934,-0.17676887834980376,wie entwickel
Gasmengen,2.433395213358044,0.10600662383224063,-0.1577424228360583,-0.21390859386139008,-0.22060283721550078,Gasmengen
entwickel gasmenge,2.433395213358044,0.10600662383224063,-0.1577424228360583,-0.21390859386139008,-0.22060283721550078,entwickel gasmenge
gasmenge gaspreis,2.6250524727749567,0.13819209280456615,-0.23355581899837388,-0.2897219900237055,-0.29641623337781636,gasmenge gaspreis
gaspreis winter,3.3496317512152554,0.22160385468809216,-0.4773053483104285,-0.5334715193357604,-0.540165762689871,gaspreis winter
sorgten,2.60533213970772,0.135143566573624,-0.2260151014513031,-0.28218127247663494,-0.2888755158307455,sorgten
zuletzt sorg,2.60533213970772,0.135143566573624,-0.2260151014513031,-0.28218127247663494,-0.2888755158307455,zuletzt sorg
sorg zumindest,2.5191323502384626,0.12113903642230364,-0.19236947030169207,-0.24853564132702397,-0.2552298846811345,sorg zumindest
zumindest mild,2.4603788900241788,0.11090796206204928,-0.16877029194541124,-0.22493646297074293,-0.2316307063248537,zumindest mild
mild temperatur,2.4397974711430552,0.1071815336004366,-0.160369965756245,-0.2165361367815769,-0.2232303801356875,mild temperatur
temperatur dafür,2.4196625825648157,0.10346077900568787,-0.15208303528130823,-0.20824920630664004,-0.21494344966075069,temperatur dafür
dafür weniger,2.425321575022277,0.10451415835826189,-0.15441905738037995,-0.21058522840571162,-0.21727947175982235,dafür weniger
heiz werd,2.4742249340580966,0.11337237567869611,-0.17438212254615876,-0.23054829357149062,-0.23724253692560116,heiz werd
doch reich,2.566914615537145,0.12904232851546277,-0.21115957250776737,-0.2673257435330992,-0.2740199868872099,doch reich
leicht,6.109519483829721,0.3446809042147845,-1.0783030593991856,-1.1344692304245172,-1.1411634737786278,leicht
gasspeicher leicht,2.568607387304246,0.12931580408096477,-0.2118188129228492,-0.26798498394818104,-0.27467922730229166,gasspeicher leicht
sinkende,2.72347781863661,0.01701283845956538,-0.27036460690140574,0.3380960514035005,-0.3332250212808484,sinkende
leicht sinkend,2.4735760170015477,0.11325762805574201,-0.17411981730522927,-0.230285988330561,-0.23698023168467158,leicht sinkend
Großhand…,2.392154757349553,0.09825313733962625,-0.1406494654101981,-0.19681563643552996,-0.20350987978964055,Großhand…
sinkend großhand…,2.392154757349553,0.09825313733962625,-0.1406494654101981,-0.19681563643552996,-0.20350987978964055,sinkend großhand…
+4281,2.323812672955562,0.08465411429293686,-0.11166416382608542,-0.16783033485141732,-0.1745245782055279,+4281
großhand… +4281,2.323812672955562,0.08465411429293686,-0.11166416382608542,-0.16783033485141732,-0.1745245782055279,großhand… +4281
+4281 chars,2.294969908479903,0.07861273371069498,-0.09917466517910752,-0.15534083620443925,-0.16203507955855004,+4281 chars
Bürgergeld,3.373946872668843,-0.053257830583787746,-0.4845381714288633,-0.540704342454195,0.597733443657003,Bürgergeld
Ampelfraktionen,2.0071950246105974,-0.32875786914840344,0.03480682917810018,-0.02135934184723162,0.7631800416336472,Ampelfraktionen
bürgergeld ampelfraktion,2.0071950246105974,-0.32875786914840344,0.03480682917810018,-0.02135934184723162,0.7631800416336472,bürgergeld ampelfraktion
ampelfraktion leg,2.0241431183975975,-0.33716609144861276,0.02639860687789091,-0.02976756414744093,0.7804037272543423,ampelfraktion leg
leg kompromiß,2.0311989814437745,-0.3406458818053229,0.022918816521180718,-0.03324735450415112,0.7874043506479184,leg kompromiß
kompromiß die,2.050900285953009,-0.3502984924781262,0.013266205848377451,-0.04289996517695441,0.8064465637859656,kompromiß die
die union,2.056733201883777,-0.3531385315754043,0.010426166751099353,-0.04574000427423252,0.8119465223261281,die union
union droh,2.066019185942488,-0.3576432890230618,0.005921409303441736,-0.05024476172189009,0.8205771545115764,union droh
2023 geplant,2.1027732500932332,-0.3752767006453788,-0.011712002318875247,-0.06787817334420698,0.8533042014825404,2023 geplant
geplant bürgergeld,1.995978478097185,-0.3231540271672256,0.04041067115927793,-0.01575549986605369,0.7514516217958137,geplant bürgergeld
blockieren,2.161785981552497,-0.4029543552133223,-0.03938965688681857,-0.09555582791215031,0.9015286995252302,blockieren
bürgergeld blockier,2.161785981552497,-0.4029543552133223,-0.03938965688681857,-0.09555582791215031,0.9015286995252302,bürgergeld blockier
Ampelparteien,2.2736077093125715,-0.4533875010029418,-0.0898228026764382,-0.14598897370176991,0.9808091502092364,Ampelparteien
nun ampelpartei,2.2736077093125715,-0.4533875010029418,-0.0898228026764382,-0.14598897370176991,0.9808091502092364,nun ampelpartei
Verschärfungen,2.3820359340783526,-0.49997518834705723,-0.13641049002055358,-0.1925766610458854,1.0457281189213583,Verschärfungen
ampelpartei verschärfung,2.3820359340783526,-0.49997518834705723,-0.13641049002055358,-0.1925766610458854,1.0457281189213583,ampelpartei verschärfung
eingeplant,2.620941683828333,-0.5955533063576895,-0.2319886080311857,-0.2881547790565174,1.1591832041592014,eingeplant
verschärfung einplan,2.620941683828333,-0.5955533063576895,-0.2319886080311857,-0.2881547790565174,1.1591832041592014,verschärfung einplan
heizkost etwa,2.647962113405485,-0.6058099621986048,-0.2422452638721013,-0.29841143489743305,1.1700365512829316,heizkost etwa
etwa soll,2.5329125708470066,-0.5613894862270251,-0.1978247879005214,-0.2539909589258532,1.1213087289668013,etwa soll
soll beginn,2.3820359340783526,-0.49997518834705723,-0.13641049002055358,-0.1925766610458854,1.0457281189213583,soll beginn
angemessener,2.2564710270481974,-0.4458217322802286,-0.08225703395372494,-0.13842320497905677,0.9695556097778372,angemessener
beginn angemessen,2.2564710270481974,-0.4458217322802286,-0.08225703395372494,-0.13842320497905677,0.9695556097778372,beginn angemessen
Höhe,3.3221277041203017,-0.01989480710021773,-0.4690603859169346,-0.5252265569422664,0.5141841279203834,Höhe
angemessen höhe,2.1966921025563275,-0.4189722709442323,-0.05540757261772863,-0.11157374364306048,0.9278369412195892,angemessen höhe
übernommen,2.1783033225341177,-0.4105659132111996,-0.04700121488469599,-0.10316738591002776,0.9141690403007445,übernommen
höhe übernehm,2.1783033225341177,-0.4105659132111996,-0.04700121488469599,-0.10316738591002776,0.9141690403007445,höhe übernehm
vorschlag dienstag,2.0906611099787056,-0.36949996837441723,-0.005935270047913587,-0.06210144107324535,0.8427634219351444,vorschlag dienstag
dienstag beschließ,2.07430310826239,-0.3616448776846495,0.0019198206418541838,-0.05424635038347781,0.8281496370741349,dienstag beschließ
beschließ wir,2.0426337428956556,-0.34625965745869797,0.0173050408678057,-0.03886113015752599,0.7985453368420784,beschließ wir
wir schnell,2.0299933019653222,-0.3400521253763061,0.02351257295019745,-0.032653598075134294,0.7862150161709638,wir schnell
schnell forderung,2.0122252784974393,-0.33126084526618715,0.03230385306031634,-0.023862317965015294,0.7683535041743846,schnell forderung
forderung bundesrat,1.9968705114848757,-0.32360084266405953,0.03996385566244409,-0.01620231536288775,0.7523942614288841,forderung bundesrat
bundesrat reagier,1.987443157814657,-0.31886859914821003,0.044696099178293446,-0.011470071847038221,0.7423436732611431,bundesrat reagier
reagier bundestag,1.9701077413315733,-0.3101078641381783,0.05345683418832552,-0.002709336837006388,0.7233372310828022,reagier bundestag
bundestag zahlreich,1.9602175585036727,-0.3050750981715597,0.05848960015494413,0.002323429129612238,0.7121758883584661,bundestag zahlreich
zahlreich änderung,1.9535519073312,-0.30166883846435455,0.06189585986214893,0.005729688836817181,0.7045180276977705,zahlreich änderung
vornehmen,1.9473212737989556,-0.29847435428533675,0.06509034404116672,0.008924173015835039,0.6972585878605799,vornehmen
änderung vornehm,1.9473212737989556,-0.29847435428533675,0.06509034404116672,0.008924173015835039,0.6972585878605799,änderung vornehm
Wünschen,1.9350234396914745,-0.29213907179654797,0.07142562652995554,0.015259455504623922,0.6826338724082719,Wünschen
vornehm wunsch,1.9350234396914745,-0.29213907179654797,0.07142562652995554,0.015259455504623922,0.6826338724082719,vornehm wunsch
Länd…,1.929000054263699,-0.2890213939065986,0.07454330441990505,0.018377133394573218,0.6753229701269883,Länd…
wunsch länd…,1.929000054263699,-0.2890213939065986,0.07454330441990505,0.018377133394573218,0.6753229701269883,wunsch länd…
+372,1.9259191508696243,-0.2874229666057412,0.07614173172076237,0.0199755606954307,0.6715449416781297,+372
länd… +372,1.9259191508696243,-0.2874229666057412,0.07614173172076237,0.0199755606954307,0.6715449416781297,länd… +372
+372 chars,1.923783293478901,-0.2863133444254562,0.07725135390104756,0.021085182875715588,0.6689102601839267,+372 chars
studie lng-terminal,2.1154182851503016,-0.38127219555335246,-0.01770749722684902,0.9400826116898914,-0.08056791160629133,studie lng-terminal
Klimaneutralität,2.1510899256642966,-0.3979942877097655,-0.034429589383261856,0.9710760187143224,-0.09729000376270429,Klimaneutralität
lng-terminal klimaneutralität,2.1510899256642966,-0.3979942877097655,-0.034429589383261856,0.9710760187143224,-0.09729000376270429,lng-terminal klimaneutralität
klimaneutralität wenn,2.238121335230888,-0.4376564561934905,-0.07409175786698682,1.0390856366859922,-0.13695217224642942,klimaneutralität wenn
wenn aber,2.284557370955648,-0.4581919266928337,-0.0946272283663301,1.0715828230741131,-0.1574876427457726,wenn aber
aber der,2.3163051290650727,-0.4719929311862103,-0.10842823285970687,1.0924857480776533,-0.17128864723914922,aber der
der bau,2.3459156126930676,-0.4846954107177799,-0.12113071239127625,1.1111001777977756,-0.18399112677071863,der bau
bau lng-terminal,2.1154182851503016,-0.38127219555335246,-0.01770749722684902,0.9400826116898914,-0.08056791160629133,bau lng-terminal
lng-terminal energiewende,3.4199856851754906,-0.861655997297078,-0.4980912989705745,1.4847839229810562,-0.5609517133500168,lng-terminal energiewende
behindern,2.615701522018145,-0.5935519618500449,-0.22998726352354115,1.2498158150723924,-0.2928476779029836,behindern
energiewende behinder,2.615701522018145,-0.5935519618500449,-0.22998726352354115,1.2498158150723924,-0.2928476779029836,energiewende behinder
behinder besag,2.43287391854698,-0.5210928729165533,-0.15752817459004975,1.1613797815552689,-0.22038858896949204,behinder besag
Fraunhofer-Instituts,2.257330573397351,-0.4462025848012868,-0.08263788647478316,1.0528196586323189,-0.14549830085422566,Fraunhofer-Instituts
studie fraunhofer-institut,2.257330573397351,-0.4462025848012868,-0.08263788647478316,1.0528196586323189,-0.14549830085422566,studie fraunhofer-institut
Grünes,2.171145192037935,-0.40727439846635793,-0.04370970013985431,0.9876552427887872,-0.1065701145192967,Grünes
Methan,2.1510899256642966,-0.3979942877097655,-0.034429589383261856,0.9710760187143224,-0.09729000376270429,Methan
grün methan,2.1510899256642966,-0.3979942877097655,-0.034429589383261856,0.9710760187143224,-0.09729000376270429,grün methan
methan komm,2.133365140735036,-0.38972024315844145,-0.026155544831937674,0.9559253679093821,-0.08901595921138006,methan komm
komm dabei,2.119700155662093,-0.3832942745249843,-0.019729576198480706,0.943909802256526,-0.08258999057792313,komm dabei
Randnotiz,2.0921551454083933,-0.3702143365904726,-0.006649638263968958,0.9187496616026857,-0.06951005264341137,Randnotiz
dabei randnotiz,2.0921551454083933,-0.3702143365904726,-0.006649638263968958,0.9187496616026857,-0.06951005264341137,dabei randnotiz
Moment,2.664448393851147,-0.08306069714113945,-0.24845198805080448,0.5984244907347145,-0.311312402430247,Moment
inhaltsverzeichnis moment,2.03879089387066,-0.3443765649101048,0.01918813341639897,0.8660646122019178,-0.0436722809630434,inhaltsverzeichnis moment
moment zunächst,2.021369012453878,-0.3357946426486572,0.027770055677846656,0.8476156934411126,-0.03509035870159587,moment zunächst
Notlösung,2.0089306917019707,-0.32962221818627496,0.03394248014022855,0.8340324380295125,-0.02891793423921385,Notlösung
zunächst notlösung,2.0089306917019707,-0.32962221818627496,0.03394248014022855,0.8340324380295125,-0.02891793423921385,zunächst notlösung
notlösung plan,2.0002273824281507,-0.32528049716418994,0.038284201162313805,0.8243149483195046,-0.02457621321712863,notlösung plan
geopolitisch,1.9883605635953936,-0.31933009365915815,0.044234604667345356,0.8107716889719655,-0.01862580971209692,geopolitisch
plan geopolitisch,1.9883605635953936,-0.31933009365915815,0.044234604667345356,0.8107716889719655,-0.01862580971209692,plan geopolitisch
angespannten,2.207660372385728,-0.1970355090726689,-0.06038823325555548,0.6905995348130336,-0.12324864763499783,angespannten
geopolitisch angespannt,1.979059338164798,-0.31464128193693625,0.0489234163895674,0.7999111844581565,-0.013936997989875032,geopolitisch angespannt
angespannt zeit,1.970534585890167,-0.3103245011860597,0.053240197140444,0.7897612014269575,-0.009620217238998549,angespannt zeit
zeit gasversorgung,1.9638499501203583,-0.3069264387237764,0.056638259602727135,0.7816669970735064,-0.006222154776715212,zeit gasversorgung
gasversorgung sicherstell,1.9559558252245224,-0.30289861896908166,0.06066607935742215,0.7719508883311081,-0.0021943350220202077,gasversorgung sicherstell
damit terminal,1.9419052197307058,-0.2956891950366595,0.06787550328984417,0.7542204427621261,0.005015088910401623,damit terminal
Anlieferung,1.9356117768192682,-0.2924430720959383,0.07112162623056538,0.7460907592043672,0.008261211851123006,Anlieferung
terminal anlieferung,1.9356117768192682,-0.2924430720959383,0.07112162623056538,0.7460907592043672,0.008261211851123006,terminal anlieferung
Flüssigerdgas…,1.9289244608509923,-0.2889822052638867,0.07458249306261704,0.7373203550251584,0.011722078683174446,Flüssigerdgas…
anlieferung flüssigerdgas…,1.9289244608509923,-0.2889822052638867,0.07458249306261704,0.7373203550251584,0.011722078683174446,anlieferung flüssigerdgas…
+4208,1.9227134547356128,-0.2857570778582887,0.077807620468215,0.7290498132389055,0.014947206088772562,+4208
flüssigerdgas… +4208,1.9227134547356128,-0.2857570778582887,0.077807620468215,0.7290498132389055,0.014947206088772562,flüssigerdgas… +4208
+4208 chars,1.9204956161551021,-0.2846029179956338,0.07896178033086981,0.7260668453176274,0.016101365951427398,+4208 chars
Weltklimagipfel,1.9099516905707385,-0.024990873333857157,0.08446711763021164,0.028300946604879834,0.021606703250769202,Weltklimagipfel
weltklimagipfel ägypten,1.9294169963289438,-0.018447893072544862,0.07432718363181988,0.018161012606487992,0.011466769252377424,weltklimagipfel ägypten
ägypten was,1.940318463387834,-0.0148590939757152,0.06869295048544517,0.012526779460113276,0.005832536106002519,ägypten was
was cop27,2.2079757058827854,0.059189575996544765,-0.06053105910986221,-0.11669723013519398,-0.12339147348930453,was cop27
cop27 spiel,1.9809079885022827,-0.0019512122816519168,0.04798974683157341,-0.008176424193758252,-0.014870667547868928,cop27 spiel
spiel steh,1.992986398968968,0.001757421989692524,0.04191084966752591,-0.014255321357805679,-0.02094956471191641,spiel steh
Wissen,2.0113847134107656,0.0072952983814050425,0.03272166944937611,-0.023444501575955644,-0.030138744930066217,Wissen
steh wissen,2.0113847134107656,0.0072952983814050425,0.03272166944937611,-0.023444501575955644,-0.030138744930066217,steh wissen
wissen umwelt,2.0361459539918725,0.014543931163559965,0.02048628371858649,-0.03567988730674549,-0.04237413066085611,wissen umwelt
04.11.2022,2.087529627966232,0.02888168619213365,-0.004436304205890984,-0.06060247523122285,-0.0672967185853335,04.11.2022
umwelt 04.11.2022,2.087529627966232,0.02888168619213365,-0.004436304205890984,-0.06060247523122285,-0.0672967185853335,umwelt 04.11.2022
